date,avg_price
2023-06-05,27315.447587487684
2015-09-21,226.4528
2020-11-11,15278.70965979927
2016-07-15,665.68699150318878
2024-10-20,68388.871289652743
2023-06-15,25107.754695880594
2016-02-20,441.11999999999978
2018-04-10,6778.4915700774
2017-06-18,2577.21936114026
2023-11-23,37464.832932209072
2022-11-21,16304.076855623551
2015-10-01,237.7358
2018-04-07,6628.75445585626
2024-01-19,41261.394798010122
2018-06-06,7569.01133988542
2023-09-04,25959.596311463454
2024-11-01,70264.99735573279
2016-05-27,473.86400000000009
2013-09-03,137.51
2017-11-09,7186.29277509382
2017-02-04,1033.63
2024-10-04,60727.863951692962
2024-06-13,68224.51967501991
2024-02-12,48189.881793039873
2017-04-23,1247.8388
2017-08-26,4123.51337132546
2017-10-26,5883.05318447111
2018-02-22,9973.59211951887
2019-07-13,11804.562793905448
2025-08-21,113273.34027777778
2019-01-06,3787.3078571242845
2023-02-15,22220.070997481067
2024-09-16,59214.802268018058
2013-06-05,121.309
2019-12-14,7247.3502770109153
2016-09-23,601.8925
2019-07-02,10639.046292232071
2016-04-22,447.488
2017-05-29,2286.2663
2019-10-14,8289.4972366188958
2020-04-30,8744.4302870165611
2020-01-17,8720.91950137424
2018-08-10,6531.2497867370557
2014-02-16,613.85
2013-06-02,121.3
2017-07-12,2387.32891171674
2024-08-23,60387.540623213623
2017-01-25,893.47379999999987
2021-09-24,44980.898214810935
2014-01-05,919.41
2015-04-13,223.9464
2022-03-09,38732.937013025861
2021-04-14,63576.676041048275
2024-11-03,69299.160366994125
2013-09-07,123.73
2019-01-26,3564.8224171114221
2017-11-16,7814.9444036566
2022-03-05,39200.299735574139
2021-05-01,57828.511814425874
2022-01-14,42608.410011950189
2014-02-03,813.38
2023-05-29,28110.313467609285
2023-12-23,44003.6960216438
2016-04-27,444.789
2015-07-28,293.9933
2013-12-13,897.27
2024-01-31,42892.034530144469
2021-03-02,49787.33995949672
2015-11-20,321.417
2023-10-21,29677.392888476206
2023-11-02,35457.454912105532
2017-03-28,1044.7219999999998
2018-01-05,18336.9229801691
2024-08-15,58739.193822310153
2023-05-21,27093.791101497351
2023-07-09,30264.19734525722
2022-02-26,39316.162075785956
2023-08-13,29412.142274584105
2014-05-22,522.6083
2024-05-10,63148.599943097026
2023-12-18,41410.819634575855
2016-07-19,674.55738898070149
2024-02-10,47143.242991071122
2025-08-28,112502.07638888886
2024-12-09,99876.769184599136
2013-06-03,121.16
2021-08-02,39914.829758487889
2016-06-20,734.1617358035669
2019-05-10,6168.2689963982584
2014-12-08,361.433
2018-08-29,7075.9834051051
2020-07-26,9691.8251389171473
2022-05-12,28913.48836365432
2017-10-10,4769.47734676417
2019-03-23,3989.1584912154526
2020-12-12,18058.027339569555
2014-11-23,366.7817
2014-04-21,492.6733
2015-10-13,249.4051
2015-09-10,238.7763
2017-01-06,894.0325
2016-12-08,768.67499999999984
2019-09-15,10349.551958231765
2018-06-20,6708.68182027534
2024-05-12,60776.972079172134
2021-12-28,50774.067814743
2016-08-29,572.51022836170876
2016-04-12,426.181
2014-08-29,508.0963
2016-12-23,917.0988
2013-05-16,115.5
2015-10-26,285.5159
2015-07-31,283.67605914802169
2024-11-25,98015.9355289458
2014-04-17,494.4
2024-07-05,57189.174124086363
2013-11-24,764.43
2017-01-11,784.27750000000026
2020-09-10,10230.154699360752
2020-06-04,9645.2278693603075
2015-09-20,230.6597
2018-05-21,8443.26024591542
2018-10-17,6635.1256675168388
2015-01-18,208.9892
2024-04-08,69401.973609110079
2025-05-08,100005.5
2025-07-08,108497.88194444444
2021-01-22,30913.695736053804
2018-08-08,6711.73242235858
2019-06-06,7812.44885473215
2021-02-28,46653.526399395807
2018-12-28,3587.7038801388189
2019-08-13,11381.241355678554
2013-10-09,130.9
2015-11-04,404.3588
2022-03-17,41165.635061403409
2017-08-07,3356.70973808691
2020-11-01,13778.637638352931
2014-08-15,492.28449828282947
2022-12-10,17149.824203925327
2017-07-09,2519.21739188349
2022-02-18,40562.986949828191
2024-02-01,42583.263546634167
2020-02-27,8801.6571294725036
2016-08-06,587.63499999999988
2023-09-15,26531.395566263262
2021-03-21,58376.158471372059
2022-08-07,22984.579531448551
2022-10-21,19031.159871959469
2015-01-09,289.57380000000012
2021-07-15,32878.501873571469
2016-07-07,638.62000000000012
2019-12-09,7508.3156691391077
2024-05-29,68316.635880496309
2018-03-25,8621.15079225785
2015-06-16,250.4743
2013-12-25,668.74
2023-11-29,37802.236043774727
2018-04-03,7080.41723231299
2019-06-12,7897.9754765983644
2020-10-22,12806.435726727443
2025-03-12,82544.694444444467
2025-02-15,97593.166666666657
2025-07-21,118122.95138888888
2025-09-27,109468.93055555555
2025-06-18,104743.11805555556
2018-09-07,6498.2796126096555
2019-09-24,9699.5049380959572
2018-12-17,3217.0468349697426
2016-08-19,573.49199067943448
2018-06-08,7613.77739337755
2024-11-02,69507.922563956468
2024-11-18,89841.471941351047
2015-09-03,226.5658
2017-12-20,17059.8883502646
2023-06-13,25910.362742919464
2018-04-24,8881.39170434545
2019-08-30,9485.1414237807548
2017-11-04,7390.53522652395
2016-08-30,576.08
2024-05-24,67906.465342761061
2022-03-08,38076.493822520279
2018-01-13,15193.3148979847
2024-05-27,68508.831108756989
2014-10-15,392.19000000000011
2017-08-12,3800.14062506336
2019-10-18,8079.9314594797443
2014-08-25,500.3863
2017-10-31,6368.65164135745
2017-09-26,3852.93520487706
2024-06-07,70759.588193014322
2024-07-29,68242.2474440493
2023-08-24,26450.008624613529
2015-11-27,359.011
2015-02-18,234.6238
2021-05-30,34775.079413472813
2024-11-20,92251.652407383124
2014-08-18,459.88630000000012
2023-08-18,26501.587269919739
2014-03-20,592.07
2016-07-08,665.744506272113
2024-05-16,66220.518314328263
2014-04-15,520.1233
2023-07-20,29919.87483825516
2018-06-17,6478.81592433021
2015-04-28,225.64229999999989
2017-07-30,2740.32359181287
2018-09-29,6634.7659645729054
2018-03-31,6897.26857786945
2024-03-16,69497.7631929463
2024-06-17,66615.537821317659
2020-02-05,9179.95928107711
2020-02-21,9608.16918128246
2019-09-30,8064.3809833852674
2025-01-25,104694.51388888893
2014-05-29,565.26
2023-02-11,21630.132979576298
2018-06-22,6690.832151608
2020-02-11,9890.1212240199675
2023-09-23,26572.0381115526
2013-11-04,226.28
2023-06-23,29935.632106749556
2015-06-17,247.69440000000009
2016-07-04,678.70057167946413
2024-10-24,66683.968065423061
2015-02-06,222.4872
2023-01-26,23180.422697874263
2017-03-03,1289.5406116191473
2023-08-08,29178.147751873083
2013-05-25,130.77
2017-08-29,4394.06343624723
2015-05-26,237.4971
2024-11-09,76550.0213845611
2016-05-06,461.62000000000012
2018-05-23,8009.2995067828
2017-12-16,19665.3949272416
2014-02-28,567.2
2020-08-31,11701.004008657852
2022-02-19,40073.495362369824
2020-07-29,10904.916526918994
2022-01-18,42298.341116872325
2020-01-27,8595.7282984931153
2023-03-04,22367.433022469671
2024-02-11,47768.995251247936
2020-03-27,6765.56207892991
2024-03-02,62426.640529191864
2022-12-11,17125.364927688952
2024-08-18,59430.791634458648
2014-04-22,484.8533
2016-07-10,650.32100000000025
2018-01-16,11723.9135206658
2024-01-21,41626.107110036639
2016-06-04,573.52599999999984
2018-11-28,3832.92451590069
2017-06-01,2436.0363
2023-01-30,23797.460894881242
2022-03-27,44510.844217621328
2015-04-07,253.2085
2020-05-21,9526.50759300584
2016-05-26,453.73199999999997
2021-10-17,61165.635642115209
2020-02-10,10148.379719131783
2020-06-21,9360.2479682016874
2016-04-29,456.56600000000009
2014-07-28,585.27879999999982
2023-02-21,24786.665940845705
2024-08-19,58438.293742685404
2018-01-22,10991.5950130802
2023-03-12,20521.556151751171
2025-08-01,114850.21527777778
2025-01-23,103231.01388888888
2025-06-03,105736.7777777778
2025-07-28,118659.1875
2025-03-29,83131.645833333343
2014-08-28,506.91500000000008
2020-05-17,9375.29710843331
2019-07-18,9657.3031013190739
2018-01-25,11225.2544568853
2016-10-11,640.7
2023-12-03,39481.666416062864
2024-04-01,71246.95144060145
2018-01-23,10894.0009053405
2020-02-28,8781.1752822023591
2014-12-27,314.568
2020-09-19,10927.150310293275
2017-04-12,1218.299
2016-05-09,461.74700000000007
2016-11-21,736.50499999999977
2016-07-18,674.7874378266207
2016-05-11,452.179
2016-10-26,673.41750000000013
2015-03-11,295.961
2023-10-06,27435.874615135104
2023-03-02,23634.333489123786
2016-01-03,430.198
2017-12-30,13620.3618741461
2014-08-10,588.50048255417562
2024-05-23,69181.200856777621
2016-06-07,577.9106942699359
2017-11-24,8278.12843633886
2022-05-04,37758.496107734
2019-02-12,3631.4445397299492
2017-02-18,1058.5809306486606
2021-10-07,55415.005742028952
2023-07-03,30571.887072871446
2017-05-04,1499.36
2020-07-05,9132.9083695334921
2023-07-27,29363.672907978616
2013-08-30,129.2
2021-03-19,57922.409592629112
2021-09-01,47335.420299205653
2014-11-25,375.248
2013-10-29,204.39
2020-01-21,8631.2539543337625
2015-10-04,238.6566
2015-08-08,259.80072838546948
2019-03-18,3980.9901047320204
2016-08-21,580.58702713717344
2022-06-21,20636.758912406371
2024-10-15,66049.994927080217
2016-12-18,788.4413000000003
2018-12-29,3854.4210969825917
2025-06-23,102072.34027777778
2025-04-16,83988.750000000015
2025-02-14,97099.152777777781
2024-12-24,95223.208899543824
2014-02-19,620.99
2021-06-30,35968.993667970346
2018-02-09,8208.57208449673
2013-09-30,131.65
2018-09-10,6260.7648060624761
2013-07-10,77
2013-05-10,118.78
2017-12-27,16373.0810795739
2020-07-12,9234.3146747126266
2022-05-07,36116.394294982965
2016-12-19,790.11629999999957
2019-05-08,5841.0537712737514
2014-02-05,830.92
2016-07-17,678.39055824595448
2021-09-30,41587.667862322953
2016-08-08,590.7125
2021-01-05,31515.575966658354
2023-03-09,21712.65119391273
2018-12-01,4009.6895798259993
2023-08-21,26160.700419818215
2023-12-09,44202.176109436208
2024-01-25,40123.671058471467
2019-08-10,11852.561606995518
2016-07-03,664.74510034339323
2022-10-06,20161.830614985047
2015-09-27,232.83469999999991
2014-10-26,350.18880000000013
2024-03-04,63053.105439064209
2017-04-26,1287.32
2017-04-04,1140.4975903801683
2017-05-24,2448.1313
2017-03-13,1243.2649223901926
2023-10-27,34174.451552912586
2021-09-22,40386.623635289281
2015-09-08,243.5587
2023-08-01,29233.136365580438
2015-11-30,378.265
2016-03-28,422.756
2020-10-24,12928.072296348406
2020-04-22,6842.0385976346024
2020-12-10,18564.986455688137
2013-11-29,1101.83
2017-12-28,15067.8994980567
2023-08-20,26104.778630797897
2025-06-28,107296.15277777778
2025-07-07,108606.06944444444
2014-08-23,496.56880000000012
2016-01-28,379.55199999999991
2021-08-05,39751.584575098619
2015-08-15,260.47623228976431
2014-06-20,590.055
2014-07-23,617.94250000000011
2014-02-17,645.14
2021-03-25,52526.866597046574
2024-03-11,69075.666881957441
2016-04-23,451.818
2021-08-06,40825.381940449704
2017-04-03,1139.3082754455547
2014-11-13,414.7083
2017-10-19,5696.38014134367
2014-01-23,846.97
2023-08-28,26082.717178218525
2024-02-22,51842.756766256418
2018-05-12,8405.5605632418
2015-03-14,281.4887
2022-07-18,20824.362751651639
2017-08-21,3935.22993283277
2021-06-24,33702.617793713958
2021-05-15,49913.263143988217
2023-08-16,29170.490397060614
2016-10-30,697.27736245605774
2023-07-06,30484.793774423521
2017-08-25,4199.89203158457
2024-02-06,42648.456921135439
2020-11-10,15335.342198178862
2015-01-14,172.1479
2013-05-09,113
2023-10-25,33846.724257332236
2022-11-27,16456.156062496684
2023-06-16,25564.599632887144
2024-01-22,41541.899457062609
2022-08-15,24312.541424891562
2020-10-04,10546.656255379819
2022-03-20,42201.939920688186
2015-06-20,245.4754
2022-09-15,20255.922978327133
2023-09-13,25866.806663158084
2024-08-09,61859.031599041613
2013-05-03,91.01
2020-12-20,23863.854841719691
2013-12-20,694.25
2025-08-02,113313.99999999999
2025-01-26,104811.45833333336
2017-11-30,10406.18772373
2018-04-09,6984.8089659738
2017-07-17,2181.28608069932
2014-04-16,529.1625
2020-12-26,24671.107714415415
2014-04-23,487.525
2019-09-17,10268.421696882157
2018-08-12,6205.2184799448542
2020-03-25,6730.1737823711883
2024-11-04,68803.506262774667
2018-06-10,7415.00137858946
2021-08-16,47025.003230112823
2021-11-26,58897.846982997937
2017-12-29,15096.5594360709
2015-06-21,243.9959
2020-08-22,11515.124298729217
2023-10-07,27958.196437350485
2014-08-21,515.605
2021-12-27,50852.860259540656
2016-03-07,413.74
2019-05-15,7990.0555535343556
2015-08-28,231.6583
2023-09-21,27115.846446970816
2017-08-09,3330.89782529283
2022-12-25,16848.568708323422
2022-08-09,23823.679442453606
2015-10-10,245.3209
2015-11-10,336.87299999999988
2023-08-06,29046.800457023197
2013-06-25,102.443
2021-04-30,53596.704022666752
2013-06-07,119
2013-10-05,129.57
2016-06-14,685.932131564762
2013-06-06,121.714
2016-02-28,432.79700000000008
2017-05-30,2167.6438
2013-07-28,94.005
2020-04-10,7294.488875121554
2017-03-31,1078.2747110906089
2017-11-20,8220.50996617654
2023-01-11,17436.902329781158
2019-02-10,3667.4082642899566
2014-04-12,420.66
2020-08-24,11647.928120934363
2023-05-27,26717.987553571777
2016-08-12,586.52999999999986
2020-10-20,11752.146863919786
2022-08-20,20945.8339660496
2013-08-18,114.4
2019-11-18,8508.4994340517642
2021-09-11,44802.606402496989
2024-05-28,69367.238717557251
2018-08-27,6728.2880026290095
2015-03-28,252.0497
2015-08-26,225.2666000000001
2015-06-23,243.8486
2019-12-02,7405.8084787524767
2021-07-20,30928.211908849244
2017-10-07,4405.0162007055
2021-05-25,38642.4422973396
2017-08-05,3237.07069450803
2024-11-26,93004.700931032872
2019-05-01,5292.8039745620536
2017-09-02,4556.5977768913
2022-10-26,20095.152230674925
2023-03-10,20376.320007428807
2016-04-19,436.37
2015-07-01,257.5058
2015-06-26,242.4819
2022-05-17,29923.606993639707
2023-06-27,30285.505064070741
2019-12-05,7209.971417454778
2017-06-27,2531.34899878484
2013-04-30,135.3
2018-06-26,6241.84871170546
2018-09-08,6397.81887024023
2021-04-07,58062.178724336489
2022-08-06,23225.036201942938
2015-02-17,242.4568
2025-06-30,107790.85416666666
2025-05-04,95620.909722222234
2025-03-17,83549.8125
2024-12-22,96719.797900904843
2013-10-18,151.34
2013-05-18,123.88
2015-05-06,229.8152
2022-02-05,41673.8395543094
2020-07-06,9087.4073125821633
2021-08-11,45639.514018907088
2017-01-19,896.89
2024-09-11,57624.161783361436
2021-07-02,33677.566235922626
2016-08-15,567.73428365943494
2018-12-04,3878.8392347832714
2016-03-19,406.73899999999992
2017-04-21,1254.9875
2020-04-27,7683.8674150833422
2021-03-10,54700.273439277444
2013-12-26,734.59
2015-09-24,233.9255
2024-08-03,61407.29547397454
2023-11-03,34924.05545044328
2023-02-01,23137.323554088376
2016-12-14,775.89130000000023
2015-01-15,210.5559
2021-05-19,43091.041447569223
2017-07-31,2871.3680152452
2017-01-03,1035.5313
2020-08-26,11350.753473213
2014-11-16,387.6233
2015-06-28,248.3451
2019-11-22,7632.494765498649
2016-11-10,713.21414333534381
2024-06-06,71184.599430591988
2022-10-20,19134.242664465204
2015-08-25,221.3282999999999
2021-05-21,40437.730096255582
2024-07-15,60942.32773996293
2020-09-05,10484.470392265588
2019-08-16,10295.87714290961
2016-04-13,424.26900000000006
2023-03-31,28041.123080088284
2022-07-16,20794.811981436706
2019-08-19,10309.872435928555
2018-12-11,3433.8084404312785
2021-05-03,56600.745287384321
2019-12-31,7240.4289122518185
2016-11-16,740.89935486791683
2025-09-22,113212.54166666667
2025-05-10,103441.0625
2025-03-15,84250.97222222219
2025-09-28,109923.84722222222
2014-07-16,614.1474999999997
2014-11-27,368.448
2014-03-15,638.07
2017-12-19,18174.1867596316
2018-03-26,8478.63819558905
2023-04-26,28351.218248373007
2014-05-16,445.165
2020-08-19,11949.610970628193
2013-09-15,129.95
2018-08-09,6259.5277096675954
2017-09-07,4584.82027519271
2018-06-14,6334.09890642618
2024-07-06,56739.862851072037
2024-02-29,62558.582024193107
2014-06-07,651.7083
2022-08-10,23203.680696781623
2021-12-19,46970.057050727024
2022-12-27,16900.081871938084
2014-03-26,584.442
2018-08-28,6911.0960289495724
2020-07-25,9535.93879573746
2022-02-16,44574.320570998163
2024-02-13,50050.136094563968
2016-03-05,397.2410000000001
2016-05-16,454.893
2013-06-15,98.399
2022-10-14,19383.9432200889
2022-11-30,16441.979978419113
2018-09-16,6530.221146234664
2022-05-31,31740.940725166951
2022-02-14,42247.835953267713
2021-05-09,58771.881689509355
2024-06-23,64239.90348813148
2019-08-08,11970.657556451994
2019-01-16,3567.8012431992061
2015-03-30,246.5418
2022-11-10,15742.444335961438
2015-05-24,241.24170000000009
2018-02-17,10155.2770555258
2024-04-17,63720.501587480736
2016-08-05,576.03380000000016
2015-06-15,237.2013
2025-04-27,94166.520833333343
2025-01-08,95472.979310344861
2025-02-26,87263.284722222175
2023-01-27,23024.746180817088
2016-01-25,392.32600000000008
2019-01-23,3571.2669080928695
2020-02-01,9308.0602855647776
2019-02-07,3405.8368612567192
2017-04-14,1183.687
2020-03-01,8552.9891185816359
2015-11-05,387.473
2017-09-15,3587.9431219159
2020-09-16,10787.580208076241
2015-01-24,248.096
2022-05-24,29163.167775739188
2015-10-05,240.3238
2020-07-16,9203.3714351796989
2013-10-01,132.55
2020-11-27,17138.029512395206
2023-04-01,28516.784729688636
2018-05-10,9248.96039558449
2022-07-05,20257.012328592882
2023-08-22,26119.005958595222
2016-07-02,693.04700000000014
2016-01-14,429.24299999999988
2023-03-01,23155.543746825795
2014-12-21,319.501
2019-04-29,5257.8032492325028
2017-08-13,4023.25452207874
2022-02-01,38555.534461211573
2016-02-05,385.73300000000012
2013-07-06,67.809
2017-11-25,8743.1593779107
2015-01-01,313.99200000000008
2020-03-07,9135.84506603321
2022-12-02,16972.73406077455
2022-05-02,38537.654766695348
2021-09-02,48823.055209649152
2023-09-10,25889.3250094629
2014-11-07,341.2317
2018-07-16,6349.6958367107727
2013-07-27,94.13
2025-04-28,94356.416666666686
2025-08-22,114369
2025-05-03,96334.770833333328
2025-06-24,105436.65277777778
2020-06-02,10167.93069332851
2024-06-08,69325.362388472218
2015-09-12,234.9098
2023-08-27,26002.015717319366
2021-02-24,48691.894831704405
2013-09-26,128.02
2015-01-23,232.898
2022-11-29,16222.210728731225
2015-09-04,230.0509
2024-06-26,61770.413870095355
2017-06-28,2575.43777025493
2019-05-24,7861.8127924654473
2017-06-07,2716.0588
2022-04-11,42274.907370256085
2014-10-12,374.16750000000008
2017-07-06,2612.67042830497
2021-09-06,51696.206431317885
2016-01-05,432.115
2021-10-11,54711.869596642973
2019-02-26,3824.6835042171019
2020-07-31,11116.307163685275
2017-10-17,5643.85907705172
2023-09-02,25812.33049442542
2021-11-16,63933.835442599324
2023-09-14,26223.436075660946
2014-06-29,598.4883
2019-06-13,8145.05909812096
2021-11-02,61121.83120106507
2022-08-13,24411.379871522615
2022-09-04,19814.5642451146
2017-06-09,2817.0638
2014-01-21,869.57
2018-01-21,11703.5048628599
2025-03-18,82546.187500000015
2025-06-10,109461.93006993008
2025-09-18,117291.75694444444
2025-01-18,103764.99305555556
2025-06-07,105226.90277777778
2025-03-16,83594.013888888891
2025-02-11,97189.562500000029
2016-02-15,399.379
2024-02-18,51684.517492645253
2019-09-29,8225.11037185192
2018-05-30,7451.2308372653
2019-05-30,8650.6774059682921
2017-08-08,3410.45008044914
2021-08-19,45015.465546085426
2014-05-12,439.19
2017-01-26,915.3599999999999
2022-10-07,19949.051041418512
2020-04-19,7242.5109294929825
2017-12-25,14302.7537081839
2014-01-02,772.53
2022-01-31,37983.151499406464
2022-03-02,44459.591627743408
2013-11-28,979.08
2013-10-19,170.51
2020-03-03,8905.8761042621936
2015-07-03,255.161
2015-03-10,290.3057
2013-07-01,97.504
2013-08-14,111.621
2021-03-14,61315.197932766816
2019-09-19,10158.854517376085
2013-06-01,129.09
2019-02-05,3464.0035088610871
2023-01-07,16960.232062475148
2016-08-22,585.21750000000009
2024-08-08,55099.951811467348
2018-02-20,11103.0900361497
2022-09-01,20023.554444912508
2020-02-29,8717.3314313594237
2015-11-03,398.2369
2013-05-05,116.79
2016-05-29,524.624
2016-07-30,654.54898030553977
2016-07-20,670.89347405999308
2017-02-26,1180.6730000000002
2024-01-23,39504.730057584376
2014-01-07,826.5
2013-08-21,121.51
2025-09-16,115813.80555555555
2025-04-04,83353.819444444482
2024-05-08,62363.057191718624
2013-09-09,126.4
2022-04-19,40833.5379650337
2017-01-15,821.9124999999998
2021-06-06,35546.985964833642
2017-06-25,2606.8632352265
2022-03-06,39463.14681149058
2018-12-24,3941.6177401583259
2016-05-21,443.14699999999988
2016-03-27,425.349
2024-04-26,64486.183359158975
2018-08-30,7046.748947280631
2016-11-13,702.34631698086241
2020-01-20,8690.3805695446226
2024-10-22,67394.857757356178
2016-05-10,450.32599999999991
2024-05-07,63172.481295513411
2021-04-18,60273.866676947342
2015-02-10,220.6493
2017-12-21,16355.2382257401
2020-07-21,9163.1596545769153
2018-08-13,6318.4072217744242
2023-02-20,24284.478003714703
2014-04-13,414.9495
2013-08-02,101.61
2021-02-14,46941.292085823537
2013-09-10,127.78
2013-09-29,140.28
2014-11-29,374.96499999999992
2018-07-15,6246.13741162634
2024-02-25,51553.096712831146
2019-06-24,10846.125099647659
2020-04-01,6421.70541388854
2018-05-11,8969.94037574258
2013-10-20,172.01
2018-08-24,6521.065718268509
2022-03-14,37852.525141062892
2015-10-12,245.5661
2022-07-15,20574.84059150044
2023-10-17,28513.30993247735
2022-04-29,39741.766645809636
2018-09-14,6486.4616303936164
2020-11-20,17819.75743096837
2021-10-12,57572.510855596534
2016-06-12,671.71227849505294
2021-05-08,57361.569043288873
2017-04-17,1205.143
2022-04-16,40586.597309386729
2019-02-11,3675.6916291247258
2019-07-08,11436.430746923896
2024-05-11,60888.216749571569
2016-09-25,599.31129999999973
2022-03-28,46715.1176185105
2014-12-31,317.379
2024-11-28,95981.180572105644
2019-07-17,9538.8271242438677
2015-01-30,228.6354
2022-03-19,41837.413137975658
2025-01-02,96185.166666666672
2025-04-15,85023.652777777766
2024-12-07,99881.328531076913
2025-09-03,111527.16083916086
2025-10-15,111916.17361111111
2019-09-09,10404.333900445994
2022-12-24,16791.455439164911
2015-08-03,281.829870770124
2014-11-02,323.9849999999999
2020-01-26,8348.6656650793248
2020-11-09,15496.316149147417
2015-10-19,264.2094
2022-11-05,21150.315583912397
2015-05-08,243.657
2017-11-14,6652.21677956026
2024-04-25,64279.518128575241
2024-10-21,68962.829180456931
2021-11-03,63247.208961278309
2019-03-11,3923.5597888064322
2014-02-15,644.1
2021-12-03,56508.268054022708
2021-01-30,34150.818767372213
2024-03-31,69702.3087473573
2016-06-29,637.437
2018-07-26,8144.553482041877
2016-10-19,628.4375
2022-02-27,39090.202153609054
2014-08-13,543.6674999999999
2013-05-27,128.985
2014-09-15,473.0313
2016-10-21,629.71879999999953
2018-09-19,6347.0692554516081
2018-03-04,11356.0416016724
2024-06-16,66190.4874891135
2018-04-02,6836.57232729678
2013-06-20,107.9
2018-07-09,6700.63547905209
2014-09-30,387.35129999999992
2015-01-13,221.436
2023-09-17,26557.768691994646
2014-05-05,429.0761
2017-04-09,1187.6989999999998
2017-05-12,1700.7725
2017-02-06,1024.5110886063283
2016-04-05,422.651
2023-10-05,27792.1112772493
2014-05-09,447.4933
2020-05-20,9760.198937162193
2025-04-24,93008.222222222248
2025-07-04,108563.30555555555
2025-01-06,100159.47222222222
2020-10-12,11377.814876756858
2022-06-25,21262.713482956129
2016-02-25,423.142
2019-10-19,7957.3140939957984
2016-04-18,428.5059999999998
2022-07-09,21858.818749217564
2020-10-13,11543.183760771468
2016-06-08,583.1389999999999
2023-11-04,34731.381368967843
2019-08-06,11818.525531066103
2020-11-16,15984.673784156614
2014-01-12,867.45
2016-05-15,457.837
2014-12-17,318.828
2023-02-04,23451.577650774634
2016-12-22,859.36629999999991
2016-09-11,605.31541517908022
2018-05-16,8473.34864905366
2015-11-13,337.372
2016-09-07,614.32648859621952
2017-06-16,2513.81034764638
2019-03-09,3861.8793073961469
2020-03-26,6695.9006183977235
2022-07-28,22908.884260468687
2018-02-11,8574.67763849023
2020-06-05,9776.20299178848
2019-03-04,3806.9542737979564
2022-01-26,36988.928510667356
2019-03-30,4103.3228595139626
2024-01-04,42821.558989157995
2014-09-14,474.795
2022-12-21,16899.331969046758
2017-09-16,3606.27519721432
2022-11-20,16712.729525794817
2022-09-29,19444.787771362975
2014-11-28,376.951
2013-06-14,102.769
2022-12-18,16806.485592061519
2017-12-13,16525.0444892988
2021-09-19,48266.62707279063
2022-08-21,21175.232732989512
2021-05-17,46585.064135388457
2014-05-27,569.475
2016-11-26,732.73380000000009
2018-08-22,6467.2717303096751
2024-02-24,50841.081094770896
2021-03-11,56020.4877195857
2022-12-03,17084.87334047068
2021-11-15,65648.977791102428
2024-10-30,72781.113081581323
2022-10-12,19058.628039738272
2015-02-05,216.9136
2017-07-20,2766.82511908244
2023-03-15,24758.765085827567
2021-03-07,49019.368592365819
2019-03-28,4036.1609179207603
2016-03-01,431.371
2025-10-19,107837.70138888888
2025-10-08,122535.19444444442
2025-01-30,105093.04166666667
2025-09-13,115887.90277777778
2021-06-19,35881.111371375431
2017-07-29,2720.10226250836
2017-03-02,1262.0810000000001
2019-09-21,10178.442572698175
2016-01-26,392.45599999999979
2022-12-23,16824.790162441503
2014-01-08,838.32
2021-06-13,35666.149778773091
2018-12-20,3687.7505531927231
2019-04-25,5452.1017533944623
2018-12-26,3759.1784268965694
2024-06-28,61562.645325500358
2015-07-12,310.19156362775669
2020-01-28,8879.3355487145527
2015-04-20,224.3086
2022-09-07,18859.500087680277
2019-04-07,5041.8690758883095
2024-06-20,64907.074607603186
2019-11-06,9300.3739630470773
2018-08-11,6166.5904175017422
2017-06-04,2556.405
2016-03-22,416.36
2013-07-25,94.525
2018-02-21,11502.3770496396
2022-01-28,37276.839558174994
2020-02-08,9799.4484558246841
2019-04-13,5082.46515242293
2021-01-21,35587.489202735545
2024-01-16,42587.336038354406
2014-10-06,328.73
2024-07-23,67607.713399188739
2017-10-18,5592.78222421231
2024-02-15,51790.169297526423
2015-04-23,235.1735
2020-11-14,16326.814875079081
2017-02-01,986.57289034543533
2016-10-08,616.5338
2019-06-16,8818.6095069322964
2024-01-12,46314.355541602694
2015-03-01,257.7075
2025-07-26,117803.21527777778
2025-07-23,118496.95833333336
2025-05-20,105733.95833333334
2018-01-09,15604.7234082405
2023-02-03,23539.676770196525
2014-03-10,621.17
2019-06-07,7821.1238970948589
2019-10-07,7890.2343498646578
2014-11-26,365.76600000000008
2021-09-29,41010.375198365487
2014-12-25,318.166
2013-08-24,120.44
2013-08-19,118.782
2016-12-05,752.23999999999967
2024-07-28,68055.408389687378
2021-02-18,52143.6788446198
2018-01-07,17039.8739138488
2018-10-31,6331.781807909807
2022-01-06,43647.147508068054
2023-05-22,26773.830243664779
2023-02-05,23340.349585539341
2015-08-01,280.7014
2014-01-13,840.96
2021-12-20,46807.048616426269
2013-11-02,206.89
2015-08-31,230.0781
2023-04-06,28197.200341245549
2017-11-07,7166.74137167631
2015-07-07,265.38445196148751
2016-03-23,418.076
2018-04-23,8769.01199947348
2013-11-08,332.02
2014-10-07,331.7238
2018-12-07,3466.7638637717318
2015-02-02,240.0193
2022-07-11,20859.81407965063
2015-08-18,253.0766
2014-12-07,374.448
2020-01-03,6963.8533539834852
2020-01-30,9276.8938210864944
2016-07-13,658.15000000000009
2013-10-08,125.72
2019-12-08,7493.5451545567475
2021-02-22,57669.3035269179
2018-04-06,6855.42230460675
2021-02-05,36816.508082034059
2015-03-22,267.79809999999992
